Year,UNIT_MEASURE,Sex,Value,M49_country_code,Reference area,COMPOSITE_BREAKDOWN,GeoCode,unique_id,col_caption_name,col_caption_name1_empty,year,value
2019.0,,Male,10.347376,KGZ,Batken,Non-communicable disease: Chronic respiratory disease,KG05,,,,,
2020.0,,Male,9.4,KGZ,Batken,Non-communicable disease: Chronic respiratory disease,KG05,,,,,
2021.0,,Male,6.0,KGZ,Batken,Non-communicable disease: Chronic respiratory disease,KG05,,,,,
2007.0,,Female,39.594399,KGZ,Batken,Non-communicable disease: Chronic respiratory disease,KG05,,,,,
2008.0,,Female,38.332535,KGZ,Batken,Non-communicable disease: Chronic respiratory disease,KG05,,,,,
2009.0,,Female,30.274361,KGZ,Batken,Non-communicable disease: Chronic respiratory disease,KG05,,,,,
2010.0,,Female,32.078103,KGZ,Batken,Non-communicable disease: Chronic respiratory disease,KG05,,,,,
2011.0,,Female,24.64628,KGZ,Batken,Non-communicable disease: Chronic respiratory disease,KG05,,,,,
2012.0,,Female,13.876455,KGZ,Batken,Non-communicable disease: Chronic respiratory disease,KG05,,,,,
2013.0,,Female,16.19965,KGZ,Batken,Non-communicable disease: Chronic respiratory disease,KG05,,,,,
2014.0,,Female,14.126712,KGZ,Batken,Non-communicable disease: Chronic respiratory disease,KG05,,,,,
2015.0,,Female,16.311167,KGZ,Batken,Non-communicable disease: Chronic respiratory disease,KG05,,,,,
2016.0,,Female,15.120556,KGZ,Batken,Non-communicable disease: Chronic respiratory disease,KG05,,,,,
2017.0,,Female,14.417301,KGZ,Batken,Non-communicable disease: Chronic respiratory disease,KG05,,,,,
2018.0,,Female,12.553943,KGZ,Batken,Non-communicable disease: Chronic respiratory disease,KG05,,,,,
2019.0,,Female,9.209517,KGZ,Batken,Non-communicable disease: Chronic respiratory disease,KG05,,,,,
2020.0,,Female,11.6,KGZ,Batken,Non-communicable disease: Chronic respiratory disease,KG05,,,,,
2021.0,,Female,8.8,KGZ,Batken,Non-communicable disease: Chronic respiratory disease,KG05,,,,,
2007.0,,,29.554656,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2008.0,,,31.415708,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2009.0,,,27.389163,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2010.0,,,26.992912,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2011.0,,,20.374976,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2012.0,,,21.022994,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2013.0,,,17.1875,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2014.0,,,22.866403,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2015.0,,,20.363188,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2016.0,,,15.894955,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2017.0,,,16.021022,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2018.0,,,16.216216,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2019.0,,,15.734551,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2020.0,,,17.7,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2021.0,,,15.0,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2007.0,,Male,32.584497,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2008.0,,Male,37.4,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2009.0,,Male,29.139594,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2010.0,,Male,30.261882,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2011.0,,Male,23.500191,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2012.0,,Male,24.170883,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2013.0,,Male,20.905923,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2014.0,,Male,24.950637,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2015.0,,Male,22.651449,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2016.0,,Male,17.365887,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2017.0,,Male,17.36638,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2018.0,,Male,18.019507,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2019.0,,Male,17.984446,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2020.0,,Male,19.4,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2021.0,,Male,19.4,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2007.0,,Female,26.523588,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2008.0,,Female,25.425425,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2009.0,,Female,25.635969,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2010.0,,Female,23.716952,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2011.0,,Female,17.241379,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2012.0,,Female,17.863859,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2013.0,,Female,13.451262,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2014.0,,Female,20.76937,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2015.0,,Female,18.056293,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2016.0,,Female,14.409722,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2017.0,,Female,14.660757,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2018.0,,Female,14.390897,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2019.0,,Female,13.455858,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2020.0,,Female,15.9,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2021.0,,Female,10.6,KGZ,Jalal-Abad,Non-communicable disease: Chronic respiratory disease,KG03,,,,,
2007.0,,,91.683944,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2008.0,,,91.429881,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2009.0,,,73.265074,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2010.0,,,70.219011,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2011.0,,,62.962133,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2012.0,,,67.672509,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2013.0,,,51.535088,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2014.0,,,46.183868,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2015.0,,,40.899358,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2016.0,,,45.838614,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2017.0,,,43.759116,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2018.0,,,34.539474,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2019.0,,,38.344492,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2020.0,,,35.1,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2021.0,,,33.9,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2007.0,,Male,121.552127,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2008.0,,Male,107.29215,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2009.0,,Male,80.994017,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2010.0,,Male,88.047445,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2011.0,,Male,69.620253,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2012.0,,Male,80.98434,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2013.0,,Male,66.725586,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2014.0,,Male,58.515284,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2015.0,,Male,49.137931,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2016.0,,Male,56.924384,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2017.0,,Male,54.857621,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2018.0,,Male,44.591247,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2019.0,,Male,46.843177,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2020.0,,Male,42.3,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2021.0,,Male,45.8,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2007.0,,Female,62.6703,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2008.0,,Female,75.983718,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2009.0,,Female,65.706571,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2010.0,,Female,52.749218,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2011.0,,Female,56.419369,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2012.0,,Female,54.577465,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2013.0,,Female,36.569438,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2014.0,,Female,34.022394,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2015.0,,Female,32.765957,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2016.0,,Female,34.87395,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2017.0,,Female,32.766487,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2018.0,,Female,24.570025,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2019.0,,Female,29.911075,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2020.0,,Female,27.9,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2021.0,,Female,22.1,KGZ,Issyk-Kul,Non-communicable disease: Chronic respiratory disease,KG02,,,,,
2007.0,,,105.79541,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2008.0,,,101.905873,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2009.0,,,88.656601,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2010.0,,,83.62102,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2011.0,,,78.528073,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2012.0,,,88.930582,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2013.0,,,82.313682,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2014.0,,,75.457875,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2015.0,,,63.382832,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2016.0,,,61.918397,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2017.0,,,47.433628,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2018.0,,,40.294324,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2019.0,,,49.60111,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2020.0,,,48.8,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2021.0,,,43.7,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2007.0,,Male,108.712413,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2008.0,,Male,96.227868,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2009.0,,Male,88.820827,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2010.0,,Male,78.787879,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2011.0,,Male,82.335329,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2012.0,,Male,90.976331,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2013.0,,Male,81.081081,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2014.0,,Male,79.422383,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2015.0,,Male,66.381156,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2016.0,,Male,55.712271,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2017.0,,Male,49.442897,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2018.0,,Male,43.38843,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2019.0,,Male,53.851397,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2020.0,,Male,51.3,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2021.0,,Male,47.6,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2007.0,,Female,102.825746,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2008.0,,Female,107.704403,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2009.0,,Female,88.488645,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2010.0,,Female,88.578089,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2011.0,,Female,74.615385,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2012.0,,Female,86.824067,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2013.0,,Female,83.584337,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2014.0,,Female,71.375465,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2015.0,,Female,60.294118,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2016.0,,Female,68.313953,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2017.0,,Female,45.356371,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2018.0,,Female,37.089872,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2019.0,,Female,45.19774,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2020.0,,Female,46.2,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2021.0,,Female,39.6,KGZ,Naryn,Non-communicable disease: Chronic respiratory disease,KG04,,,,,
2007.0,,,39.54436,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2008.0,,,40.07686,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2009.0,,,36.412799,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2010.0,,,35.129847,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2011.0,,,29.316247,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2012.0,,,25.678587,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2013.0,,,20.815776,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2014.0,,,22.15633,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2015.0,,,17.926045,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2016.0,,,20.257538,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2017.0,,,17.220172,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2018.0,,,18.599398,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2019.0,,,18.302583,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2020.0,,,21.2,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2021.0,,,18.7,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2007.0,,Male,43.366409,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2008.0,,Male,45.578355,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2009.0,,Male,42.560801,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2010.0,,Male,39.548023,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2011.0,,Male,32.252441,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2012.0,,Male,29.431896,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2013.0,,Male,22.750084,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2014.0,,Male,24.023533,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2015.0,,Male,18.654337,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2016.0,,Male,21.475257,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2017.0,,Male,21.619976,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2018.0,,Male,20.569384,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2019.0,,Male,19.270073,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2020.0,,Male,21.6,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2021.0,,Male,19.9,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2007.0,,Female,35.660941,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2008.0,,Female,34.489118,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2009.0,,Female,30.165364,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2010.0,,Female,30.645161,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2011.0,,Female,26.339049,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2012.0,,Female,21.871203,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2013.0,,Female,18.851902,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2014.0,,Female,20.25905,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2015.0,,Female,17.185473,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2016.0,,Female,19.017433,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2017.0,,Female,12.732919,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2018.0,,Female,16.588038,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2019.0,,Female,17.313433,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2020.0,,Female,20.8,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2021.0,,Female,17.6,KGZ,Osh,Non-communicable disease: Chronic respiratory disease,KG06,,,,,
2007.0,,,26.044005,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2008.0,,,20.444444,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2009.0,,,17.135325,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2010.0,,,15.190972,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2011.0,,,17.55137,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2012.0,,,29.064869,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2013.0,,,14.498757,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2014.0,,,17.529556,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2015.0,,,14.440433,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2016.0,,,13.823065,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2017.0,,,12.062257,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2018.0,,,13.016845,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2019.0,,,11.680482,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2020.0,,,14.1,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2021.0,,,7.7,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2007.0,,Male,29.649596,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2008.0,,Male,26.642984,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2009.0,,Male,21.929825,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2010.0,,Male,13.852814,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2011.0,,Male,17.902813,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2012.0,,Male,36.0134,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2013.0,,Male,16.460905,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2014.0,,Male,24.271845,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2015.0,,Male,13.513514,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2016.0,,Male,16.419077,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2017.0,,Male,8.474576,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2018.0,,Male,9.848485,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2019.0,,Male,13.412817,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2020.0,,Male,16.9,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2021.0,,Male,8.7,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2007.0,,Female,22.441652,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2008.0,,Female,14.234875,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2009.0,,Female,12.323944,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2010.0,,Female,16.536118,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2011.0,,Female,17.196905,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2012.0,,Female,22.033898,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2013.0,,Female,12.510425,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2014.0,,Female,10.682005,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2015.0,,Female,15.384615,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2016.0,,Female,11.173184,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2017.0,,Female,15.72327,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2018.0,,Female,16.25387,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2019.0,,Female,9.908537,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2020.0,,Female,11.3,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2021.0,,Female,6.7,KGZ,Talas,Non-communicable disease: Chronic respiratory disease,KG07,,,,,
2007.0,,,38.029059,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2008.0,,,32.819742,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2009.0,,,24.723568,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2010.0,,,21.685559,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2011.0,,,24.306828,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2012.0,,,19.145093,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2013.0,,,16.903073,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2014.0,,,13.457077,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2015.0,,,12.743202,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2016.0,,,14.169363,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2017.0,,,14.668856,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2018.0,,,13.635388,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2019.0,,,11.88848,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2020.0,,,10.6,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2021.0,,,6.7,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2007.0,,Male,48.906049,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2008.0,,Male,41.337076,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2009.0,,Male,32.633443,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
2010.0,,Male,31.09328,KGZ,Chui,Non-communicable disease: Chronic respiratory disease,KG08,,,,,
